1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.575,-1.983333,-1.275,-2.2125,-1.970833,-1.708333,-2.0875,-2.495833,-1.804167,-2.304167,-2.308333,-1.55,-1.854167,-2.3375,-2.708333,-1.133333,-1.220833,-2.695833,-1.766667,-2.108333
-2.610169,-2.194915,-1.788136,-2.033898,-2.923729,-1.864407,-1.271186,-3.127119,-2.144068,-1.762712,-2.745763,-0.957627,-1.440678,-2.779661,-4.050847,-1.838983,-0.618644,-3.542373,-2.838983,-1.211864
-0.844595,-0.810811,-0.679054,-1.527027,-1.85473,1.736486,-0.516892,-1.743243,-0.246622,-1.236486,-0.918919,-0.743243,-0.675676,-1.398649,0.986486,-0.391892,-0.631757,-2.148649,-0.962838,-1.114865
-0.860215,-2.344086,-1.731183,-2.311828,-2.11828,-1.956989,-2.860215,-2.322581,-2.817204,-1.892473,-2.204301,-1.903226,-1.88172,-2.580645,-2.11828,-0.806452,-1.11828,-4.290323,-2.408602,-1.752688
-1.638037,-1.09816,-0.441718,-1.214724,0.116564,-0.920245,-1.208589,-1.429448,-0.730061,-2.196319,-2.503067,-0.90184,-1.423313,-1.165644,-1.349693,-0.705521,-0.993865,-2.147239,-0.840491,-2.092025
-1.0992,0.3536,-1.0176,-0.928,-1.8224,0.5504,0.392,-1.0848,-0.2864,-1.8176,-1.7008,-0.4192,-1.1488,-1.8096,-1.384,-0.4608,-1.0032,-1.8704,-1.368,-1.552
-0.535714,-1.526786,-1.383929,-1.651786,-2.044643,-1.089286,-0.955357,-1.901786,-1.776786,-0.794643,-0.419643,-0.919643,-0.642857,-1.232143,-1.830357,-0.491071,-0.375,-2.776786,-1.553571,-0.669643
-0.69375,-1.39375,-0.80625,-0.95,-0.95,-0.85625,-0.63125,-1.76875,0.2625,-0.8125,-1.33125,-0.56875,-0.4875,-1.025,-1.575,-0.74375,-0.5125,-1.84375,-0.7375,-0.5125
0.186667,-1.026667,-1.266667,-1.36,-1.6,-0.88,-0.853333,-1.093333,-1.613333,-0.48,-0.453333,-0.573333,-0.253333,-1.226667,-1.213333,-0.266667,-0.453333,-2.106667,-1.24,-0.346667
-1.581395,-2.472868,-1.51938,-1.968992,-3.387597,-1.837209,-2.023256,-2.604651,-2.116279,-1.341085,-2.069767,-1.534884,-1.930233,-2.124031,-2.217054,-1.310078,-0.55814,-3.186047,-2.147287,-0.837209
-1.433526,0.083815,-1.586705,-0.991329,-3.630058,3.205202,1.736994,-2.057803,-0.236994,-1.927746,-1.511561,-0.092486,-1.627168,-3.075145,1.560694,-0.708092,-1.416185,-3.32948,-2.728324,-1.398844
-0.425743,-0.19802,-0.569307,-0.430693,-1.673267,0.252475,0.80198,-2.148515,-0.787129,-1.544554,-1.113861,0.168317,-0.455446,-2.608911,-2.212871,-0.712871,-0.613861,-2.722772,-2.089109,-1.321782
-0.47027,-2.291892,-1.194595,-1.945946,-2.8,-1.751351,-2.162162,-2.627027,-2.054054,-1.07027,-1.302703,-1.643243,-1.394595,-1.686486,-3.124324,-0.291892,-0.691892,-4.118919,-1.951351,-1.151351
-0.492958,-0.109155,-0.538732,-0.552817,-1.464789,0.390845,0.933099,-2.158451,-0.577465,-1.440141,-1.042254,0.246479,-0.278169,-2.267606,-2.640845,-0.827465,-0.658451,-2.5,-1.84507,-1.373239
-0.461268,-0.165493,-0.514085,-0.538732,-1.545775,0.34507,0.887324,-2.197183,-0.588028,-1.411972,-1.088028,0.221831,-0.204225,-2.235915,-2.56338,-0.788732,-0.679577,-2.661972,-1.880282,-1.323944
-0.65,-1.275,-0.71875,-0.9,-0.975,-0.88125,-0.55,-1.59375,0.09375,-0.7125,-1.325,-0.54375,-0.3875,-1.06875,-1.44375,-0.61875,-0.45,-1.59375,-0.65625,-0.50625
-0.277778,-0.347953,-0.45614,-0.546784,-2.783626,0.166667,0.210526,-1.143275,0.798246,-1.394737,-1.818713,-0.312865,-1.403509,-2.380117,-1.096491,-0.140351,0.336257,-3.269006,-1.614035,-0.777778
-0.813665,-2.055901,-1.888199,-1.931677,-2.689441,-1.596273,-1.608696,-2.57764,-1.670807,-1.229814,-1.192547,-1.26087,-0.447205,-1.47205,-2.944099,-1.428571,-1.142857,-3.354037,-2.062112,-1.031056
-0.736364,-2.527273,-1.963636,-2.663636,-1.827273,-2.009091,-2.981818,-2.354545,-2.836364,-1.563636,-1.681818,-2.318182,-1.245455,-2.209091,-2.281818,-0.872727,-1.063636,-3.763636,-2.5,-1.172727
-1.588972,-2.741855,-2.37594,-2.759398,-3.949875,-2.461153,-2.33584,-3.41604,-2.957393,-2.621554,-2.35589,-2.295739,-2.0401,-2.779449,-3.796992,-1.684211,-1.786967,-4.77193,-3.33584,-2.218045
-0.919056,0.145025,-0.956155,-1.003373,-1.521079,0.177066,0.096121,-0.991568,-0.462057,-1.548061,-1.37774,-0.443508,-0.954469,-1.426644,-1.301855,-0.335582,-0.897133,-1.86172,-1.274874,-1.237774
-1.180258,-2.725322,-1.95279,-2.725322,-3.660944,-1.982833,-2.339056,-2.905579,-2.291845,-2.60515,-2.167382,-2.051502,-2.244635,-2.725322,-3.373391,-1.7897,-1.862661,-3.609442,-2.695279,-2.330472
-1.07234,-2.038298,-1.32766,-2.242553,-2.234043,-2.034043,-2.697872,-1.744681,-2.131915,-2.417021,-2.438298,-2.374468,-2.497872,-2.225532,-1.838298,-0.582979,-0.723404,-3.106383,-2.170213,-1.876596
-2.039604,-2.917492,-2.029703,-2.689769,-4.214521,-2.330033,-2.49835,-2.924092,-2.478548,-3.079208,-3.231023,-2.19802,-2.613861,-3.382838,-4.052805,-1.828383,-2.174917,-4.19802,-2.610561,-2.679868
-1.571429,-1.916667,-1.619048,-1.0,-3.75,-1.595238,-0.809524,-2.833333,-2.642857,-2.547619,-2.607143,-1.392857,-1.535714,-2.845238,-3.607143,-1.488095,-1.72619,-4.547619,-3.297619,-2.27381
-1.794737,-2.592105,-2.023684,-2.744737,-3.65,-2.25,-2.497368,-2.810526,-2.478947,-2.942105,-2.878947,-2.134211,-2.292105,-3.05,-3.631579,-1.473684,-1.942105,-3.942105,-2.605263,-2.418421
-0.723077,-1.184615,-0.169231,-0.646154,-1.261538,-0.446154,-0.415385,-0.753846,-1.123077,-1.784615,-1.784615,-0.723077,-1.261538,-2.076923,-1.430769,-0.138462,-0.476923,-2.538462,-1.615385,-1.384615
-1.12766,-0.962766,-0.75,-1.021277,-2.106383,-1.159574,-1.18617,-1.218085,-0.728723,-0.925532,-1.409574,-1.138298,-0.75,-0.765957,-1.042553,-0.744681,-0.87234,-0.93617,-0.617021,-0.760638
-0.709677,-1.419355,-0.825806,-0.987097,-1.0,-0.993548,-0.619355,-1.716129,0.219355,-0.574194,-1.36129,-0.509677,-0.309677,-1.045161,-1.625806,-0.670968,-0.529032,-1.935484,-0.748387,-0.412903
-0.544776,-1.320896,-0.820896,-1.052239,-0.19403,-0.634328,-1.141791,-1.134328,-0.664179,-0.910448,-1.402985,-0.858209,-0.246269,-1.320896,-2.074627,-0.604478,-0.447761,-1.858209,-0.88806,-0.843284
-0.71875,-1.44375,-0.85625,-1.075,-1.03125,-0.9,-0.6875,-1.725,0.15,-0.7875,-1.3625,-0.625,-0.4625,-1.05625,-1.5,-0.75625,-0.55,-1.88125,-0.84375,-0.53125
-0.641026,-2.529915,-1.991453,-2.786325,-1.991453,-2.094017,-3.017094,-2.350427,-2.905983,-1.504274,-1.726496,-2.102564,-0.905983,-2.25641,-2.444444,-0.863248,-1.051282,-3.786325,-2.521368,-1.111111
-0.528958,-1.07722,-1.200772,-1.567568,-2.177606,0.667954,-0.667954,-2.100386,-0.667954,-1.046332,-0.737452,-0.629344,-0.548263,-1.409266,1.050193,-0.34749,-0.552124,-2.505792,-1.382239,-0.722008
-1.293578,-2.06422,-1.715596,-1.045872,-3.201835,-1.431193,-0.816514,-2.504587,-2.431193,-2.238532,-2.229358,-1.220183,-0.972477,-2.495413,-3.155963,-1.486239,-1.46789,-4.155963,-3.100917,-2.018349
0.681159,-1.018116,-0.800725,-0.923913,-1.630435,-0.521739,-0.456522,-0.822464,-1.336957,-1.15942,-1.307971,-0.347826,-0.82971,-1.518116,-0.931159,0.115942,0.061594,-2.34058,-1.304348,-0.655797
-0.430328,-0.532787,-0.586066,-0.463115,-1.04918,-0.040984,0.045082,-1.356557,-0.459016,-0.909836,-1.163934,-0.077869,-0.67623,-1.47541,-0.918033,-0.290984,-0.651639,-2.213115,-1.245902,-0.692623
-2.111111,-2.627451,-2.130719,-1.607843,-4.026144,-1.908497,-1.183007,-3.261438,-3.052288,-2.751634,-2.849673,-2.163399,-1.705882,-3.405229,-4.111111,-2.156863,-1.915033,-5.065359,-3.686275,-2.660131
0.692557,-1.032362,-0.883495,-0.983819,-1.550162,-0.543689,-0.537217,-0.902913,-1.326861,-1.029126,-1.210356,-0.404531,-0.721683,-1.407767,-0.825243,0.097087,0.061489,-2.255663,-1.213592,-0.540453
-0.504348,-2.486957,-2.173913,-2.808696,-1.965217,-2.086957,-3.017391,-2.434783,-2.956522,-1.573913,-1.678261,-2.104348,-1.026087,-2.286957,-2.4,-0.826087,-1.13913,-3.530435,-2.573913,-1.191304
-0.115702,-0.603306,-1.842975,-1.809917,-1.578512,-0.644628,-1.07438,-1.528926,-1.68595,-1.413223,-1.07438,-1.123967,-0.743802,-2.082645,-1.099174,-0.528926,-0.719008,-2.140496,-1.727273,-0.694215
-0.460967,-1.211896,-0.717472,-1.371747,-0.888476,-0.936803,-1.635688,-0.743494,-0.762082,-1.223048,-1.401487,-1.230483,-0.624535,-0.907063,-1.137546,-0.171004,-0.431227,-1.092937,-0.780669,-0.94052
-0.457746,-0.045775,-0.492958,-0.447183,-1.485915,0.440141,0.982394,-2.165493,-0.591549,-1.415493,-1.116197,0.295775,-0.264085,-2.34507,-2.619718,-0.84507,-0.612676,-2.623239,-1.890845,-1.387324
-1.212038,-2.792066,-2.19699,-2.777018,-4.031464,-2.726402,-2.974008,-2.497948,-2.559508,-2.213406,-2.618331,-2.681259,-2.27223,-2.694938,-2.957592,-0.983584,-1.414501,-4.179207,-2.696306,-1.712722
-0.574307,-0.697733,-0.219144,-0.732997,-1.224181,-0.90932,-1.239295,-0.801008,-0.304786,-0.919395,-1.387909,-0.984887,-0.735516,-1.128463,-1.15869,-0.304786,-0.309824,-1.168766,-0.516373,-0.783375
-0.444444,-0.77037,-1.081481,-1.088889,-2.214815,-0.266667,-0.148148,-2.044444,-0.97037,-0.896296,-0.82963,-0.333333,-0.496296,-1.407407,-1.851852,-0.637037,-0.459259,-2.592593,-1.288889,-0.718519
-1.789474,-2.578947,-2.010526,-2.694737,-3.636842,-2.25,-2.457895,-2.805263,-2.389474,-2.894737,-2.902632,-2.102632,-2.276316,-3.092105,-3.644737,-1.489474,-1.939474,-3.878947,-2.6,-2.413158
-0.788204,-0.356568,-0.525469,-0.882038,-1.190349,-0.091153,-0.281501,-0.97319,0.002681,-1.016086,-1.340483,-0.656836,-0.351206,-0.782842,-0.997319,-0.329759,-0.61126,-1.160858,-0.83378,-0.847185
-1.05314,-1.478261,-0.772947,-1.42029,-1.913043,-1.26087,-1.458937,-1.763285,-1.135266,-0.222222,-0.78744,-1.111111,-0.536232,-0.516908,-2.400966,-0.671498,-0.507246,-1.937198,-1.024155,-0.415459
-0.463592,-2.587379,-1.800971,-2.240291,-3.769417,-2.364078,-2.684466,-1.825243,-2.708738,-2.395631,-2.645631,-2.553398,-2.572816,-3.116505,-2.953883,-0.830097,-1.009709,-3.90534,-2.817961,-1.61165
-0.59542,-1.351145,-0.931298,-1.122137,-0.206107,-0.740458,-1.19084,-1.259542,-0.687023,-0.801527,-1.290076,-0.854962,-0.183206,-1.236641,-2.053435,-0.679389,-0.534351,-1.877863,-0.717557,-0.763359
-1.019048,-0.885714,-1.438095,-1.92381,-1.142857,-1.209524,-1.647619,-1.980952,-0.628571,-1.142857,-0.885714,-1.580952,-0.07619,-0.961905,-1.714286,-0.647619,-0.866667,-1.447619,-0.647619,-0.933333
-1.830287,-2.809399,-2.036554,-2.780679,-3.840731,-2.45953,-2.770235,-2.942559,-2.412533,-2.45953,-2.488251,-2.4047,-2.180157,-2.605744,-3.642298,-1.75718,-1.83812,-3.610966,-2.274151,-2.342037
-0.526718,-1.282443,-0.885496,-0.954198,-0.229008,-0.732824,-1.053435,-1.129771,-0.656489,-0.89313,-1.328244,-0.801527,-0.183206,-1.274809,-2.053435,-0.633588,-0.442748,-1.938931,-0.740458,-0.80916
-1.51938,-2.44186,-1.503876,-1.968992,-3.310078,-1.767442,-1.945736,-2.596899,-2.0,-1.27907,-2.069767,-1.426357,-1.899225,-2.069767,-2.131783,-1.217054,-0.550388,-3.24031,-2.131783,-0.844961
-1.490909,-2.309091,-1.927273,-1.3,-3.318182,-1.618182,-0.990909,-2.8,-2.618182,-2.445455,-2.390909,-1.490909,-1.372727,-2.827273,-3.563636,-1.563636,-1.727273,-4.445455,-3.354545,-2.3
-0.60177,-0.99115,-1.238938,-2.079646,-1.026549,-1.247788,-1.823009,-1.80531,-1.097345,-1.451327,-1.300885,-0.752212,-0.946903,-1.40708,-1.123894,-0.424779,-0.946903,-2.637168,-1.265487,-1.300885
0.788043,-1.016304,-0.967391,-0.467391,-1.983696,0.173913,1.402174,-1.23913,-1.369565,-1.684783,-1.918478,0.195652,-1.483696,-2.548913,2.304348,0.0,0.429348,-2.858696,-2.048913,-0.902174
-0.679907,-0.184579,-0.485981,-0.852804,-1.296729,-0.035047,-0.207944,-0.82243,0.007009,-1.009346,-1.228972,-0.525701,-0.359813,-0.742991,-0.934579,-0.226636,-0.556075,-0.978972,-0.761682,-0.86215
-1.353211,-2.03211,-1.541284,-1.963303,-2.211009,-1.362385,-1.362385,-2.472477,-1.334862,-1.857798,-1.59633,-0.995413,-1.100917,-1.385321,-2.444954,-1.747706,-1.582569,-2.472477,-1.357798,-1.793578
-0.224638,-1.797101,-0.818841,-0.913043,-2.398551,-1.166667,-1.246377,-0.985507,-1.826087,-1.543478,-1.73913,-1.427536,-1.862319,-1.572464,-1.311594,-0.094203,0.173913,-2.789855,-1.413043,-0.963768
-0.753623,-0.231884,-1.130435,-1.2657,-1.555556,0.458937,-0.381643,-1.487923,-1.275362,-1.531401,-1.391304,-0.806763,-0.468599,-1.966184,-1.603865,-0.415459,-0.888889,-2.536232,-1.758454,-1.328502
-0.532468,-1.24026,-0.720779,-0.902597,-0.824675,-0.818182,-0.493506,-1.623377,0.188312,-0.753247,-1.324675,-0.538961,-0.396104,-0.87013,-1.571429,-0.545455,-0.454545,-1.623377,-0.512987,-0.532468
-0.560345,-2.456897,-2.034483,-2.732759,-1.905172,-2.068966,-2.931034,-2.232759,-2.767241,-1.327586,-1.663793,-2.0,-0.853448,-2.224138,-2.482759,-0.801724,-0.965517,-3.612069,-2.482759,-1.137931
-0.723077,-1.169231,-0.169231,-0.692308,-1.246154,-0.415385,-0.461538,-0.738462,-1.123077,-1.784615,-1.784615,-0.738462,-1.246154,-2.076923,-1.430769,-0.138462,-0.507692,-2.507692,-1.615385,-1.369231
0.359073,-0.687259,-0.972973,-0.216216,-2.046332,-0.200772,0.648649,-1.370656,-1.359073,-1.57529,-1.426641,-0.044402,-1.11583,-2.478764,-0.140927,-0.519305,-0.517375,-3.15251,-2.148649,-1.084942
-0.394366,-0.119718,-0.53169,-0.549296,-1.53169,0.419014,0.841549,-2.140845,-0.609155,-1.408451,-1.010563,0.197183,-0.242958,-2.214789,-2.524648,-0.735915,-0.626761,-2.690141,-1.862676,-1.327465
-1.795918,-1.55102,-2.285714,-2.244898,-2.367347,-2.367347,-1.857143,-2.489796,-2.836735,-2.469388,-2.77551,-2.122449,-2.489796,-3.0,-3.510204,-1.326531,-1.408163,-3.877551,-2.795918,-1.959184
-0.505837,-0.937743,-0.700389,-1.182879,-0.494163,-0.688716,-1.459144,-0.922179,-0.315175,-0.957198,-1.210117,-1.108949,-0.249027,-0.595331,-1.007782,-0.272374,-0.463035,-0.529183,-0.311284,-0.844358
-1.41844,-0.631206,-2.099291,-2.014184,-1.815603,0.553191,-0.666667,-2.205674,-1.77305,-1.702128,-1.553191,-1.503546,0.06383,-2.319149,-2.312057,-0.985816,-1.156028,-2.765957,-2.184397,-1.567376
-0.983051,-0.644068,-1.313559,-1.338983,-2.805085,-0.584746,-0.771186,-2.559322,-0.70339,-1.59322,-1.016949,-0.618644,-0.550847,-1.745763,-2.050847,-1.186441,-1.161017,-1.855932,-0.855932,-1.474576
-1.157658,-1.463964,-1.842342,-1.914414,-1.837838,-1.518018,-1.216216,-2.211712,-1.036036,-1.373874,-1.378378,-1.189189,-0.90991,-1.509009,-2.18018,-1.432432,-1.630631,-2.184685,-1.743243,-1.126126
-0.868966,-1.372414,-1.117241,-0.868966,-2.351724,-0.737931,-0.275862,-1.586207,-1.358621,-1.813793,-2.268966,-0.475862,-0.889655,-2.42069,-2.055172,-0.951724,-1.386207,-2.875862,-1.931034,-1.77931
-1.051546,-1.505155,-0.958763,-1.804124,-1.762887,-1.061856,-1.752577,-1.670103,-1.42268,-1.42268,-1.835052,-1.360825,-1.072165,-1.072165,-1.896907,-0.835052,-0.525773,-1.474227,-1.061856,-1.030928
-1.136,0.088,-1.304,-1.416,-1.744,0.984,-0.112,-1.48,-1.088,-1.952,-1.656,-0.608,-0.168,-2.4,-1.176,-0.648,-1.208,-2.448,-1.752,-1.656
-1.373272,-2.967742,-2.041475,-2.824885,-3.926267,-2.013825,-2.37788,-2.958525,-2.470046,-2.709677,-2.35023,-2.041475,-2.437788,-2.797235,-3.543779,-2.041475,-2.013825,-3.599078,-2.709677,-2.511521
-0.454225,-0.116197,-0.535211,-0.510563,-1.545775,0.362676,0.915493,-2.169014,-0.676056,-1.415493,-1.102113,0.214789,-0.295775,-2.264085,-2.605634,-0.809859,-0.690141,-2.679577,-1.883803,-1.383803
-1.23913,-2.743478,-2.065217,-2.808696,-3.613043,-1.995652,-2.313043,-2.921739,-2.373913,-2.613043,-2.130435,-2.052174,-2.23913,-2.643478,-3.391304,-1.921739,-1.943478,-3.686957,-2.752174,-2.23913
-0.703057,-0.71179,-1.074236,-1.510917,-1.851528,1.681223,-0.327511,-1.641921,-0.375546,-1.406114,-1.026201,-0.545852,-0.633188,-1.432314,0.475983,-0.248908,-0.755459,-1.991266,-1.0131,-1.174672
-0.751724,0.110345,-0.965517,-0.882759,-1.724138,0.993103,0.131034,-1.22069,-0.834483,-1.462069,-1.337931,-0.393103,-0.468966,-2.0,-0.710345,-0.468966,-0.82069,-2.17931,-1.586207,-1.275862
0.142857,0.071429,0.142857,0.071429,0.0,0.0,0.0,0.142857,0.0,0.0,0.071429,0.071429,0.0,0.0,0.0,0.071429,0.071429,0.0,0.0,0.142857
-0.941667,-1.366667,-0.95,-1.333333,-0.975,-1.183333,-0.85,-1.633333,-0.041667,-0.833333,-1.683333,-0.625,-0.516667,-1.45,-1.775,-0.425,-0.241667,-2.1,-1.05,-0.416667
-2.453488,-2.709302,-2.476744,-2.802326,-3.162791,-2.819767,-2.604651,-2.569767,-2.906977,-2.924419,-3.261628,-2.203488,-2.656977,-3.156977,-3.761628,-2.104651,-2.040698,-4.697674,-3.494186,-2.546512
0.166667,-1.083333,-0.583333,-1.291667,-1.5,-1.0,-1.083333,-1.666667,-1.75,-1.166667,-1.208333,-0.958333,-1.0,-2.291667,0.291667,0.25,1.0,-2.75,-2.083333,-0.541667
0.153846,0.0,0.0,0.076923,0.0,0.230769,0.076923,0.0,0.0,0.076923,0.076923,0.153846,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.0
-1.344828,-1.990148,-1.157635,-1.896552,-2.778325,-1.221675,-1.502463,-2.610837,-1.334975,-1.62069,-1.817734,-1.463054,-1.408867,-2.009852,-2.359606,-1.019704,-1.049261,-2.985222,-1.364532,-1.536946
-0.431925,-0.586854,-0.460094,-0.746479,-0.807512,-0.460094,-1.0,-0.647887,-0.42723,-0.995305,-1.037559,-0.798122,-0.70892,-1.164319,-0.807512,0.023474,-0.234742,-1.56338,-0.953052,-0.86385
-1.6125,-1.9375,-1.775,-1.2,-3.8625,-1.6,-0.8375,-2.95,-2.725,-2.6375,-2.675,-1.525,-1.6875,-2.9625,-3.75,-1.6375,-1.775,-4.6875,-3.3375,-2.4
-0.567766,-0.967033,-0.736264,-1.457875,-0.805861,-0.805861,-1.714286,-0.89011,-0.47619,-1.080586,-1.18315,-1.307692,-0.534799,-0.589744,-1.058608,-0.278388,-0.571429,-0.930403,-0.527473,-0.871795
-0.607843,-2.392157,-1.176471,-2.45098,-2.27451,-1.941176,-2.862745,-1.882353,-2.901961,-2.156863,-2.490196,-1.607843,-2.490196,-3.235294,-1.882353,-0.72549,-1.27451,-4.823529,-2.921569,-1.764706
-0.69375,-1.425,-0.79375,-0.91875,-0.9875,-0.86875,-0.64375,-1.6625,0.05,-0.68125,-1.375,-0.525,-0.375,-1.09375,-1.30625,-0.7,-0.54375,-1.8,-0.8,-0.59375
-0.479167,-0.53125,-0.96875,-1.125,-1.072917,0.135417,-0.291667,-1.6875,-0.84375,-1.083333,-0.96875,-0.416667,-0.604167,-1.59375,-1.520833,-0.291667,-0.489583,-2.21875,-1.03125,-0.875
-0.128571,-1.085714,-1.157143,-1.257143,-1.7,-0.642857,-0.728571,-1.571429,-1.542857,-0.771429,-0.814286,-0.7,-0.414286,-1.457143,-0.871429,-0.514286,-0.471429,-2.157143,-1.257143,-0.485714
-0.886364,-1.060606,-0.878788,-1.310606,-1.583333,-1.159091,-1.333333,-1.80303,-0.924242,-1.431818,-1.568182,-0.916667,-1.121212,-1.272727,-1.575758,-0.522727,-0.689394,-2.666667,-0.954545,-1.022727
-1.234043,-2.326241,-1.539007,-2.255319,-2.297872,-1.659574,-1.971631,-2.404255,-2.06383,-0.744681,-1.390071,-1.531915,-1.439716,-1.390071,-1.957447,-0.978723,-0.496454,-2.595745,-1.624113,-0.432624
-1.232877,-2.390411,-1.452055,-2.089041,-2.541096,-1.767123,-2.082192,-2.458904,-1.972603,-0.739726,-1.486301,-1.60274,-1.513699,-1.369863,-2.178082,-1.047945,-0.493151,-2.739726,-1.739726,-0.424658
-0.5,-1.011765,-1.094118,-1.5,-1.488235,-1.170588,-1.382353,-1.588235,-0.811765,-1.188235,-1.158824,-0.929412,-0.647059,-0.864706,-1.5,-0.235294,-0.541176,-2.423529,-1.117647,-0.788235
-0.837143,-2.562857,-2.751429,-2.86,-2.965714,-2.442857,-2.62,-2.145714,-2.205714,-2.022857,-2.257143,-2.414286,-1.94,-3.065714,-3.142857,-1.865714,-1.717143,-4.134286,-3.065714,-1.311429
-0.796992,-0.578947,-1.045113,-0.887218,-3.368421,-0.308271,0.090226,-2.090226,-0.669173,-1.616541,-1.443609,0.18797,-0.969925,-2.030075,-2.443609,-0.924812,-0.954887,-3.082707,-1.616541,-1.533835
-0.676093,-0.339332,-0.290488,-0.766067,-0.912596,-0.002571,-0.403599,-0.928021,0.233933,-0.771208,-1.079692,-0.709512,-0.1491,-0.460154,-0.840617,-0.228792,-0.485861,-0.717224,-0.478149,-0.730077
-1.078512,-1.958678,-1.27686,-2.070248,-2.243802,-1.867769,-2.491736,-1.673554,-1.995868,-2.028926,-2.280992,-2.206612,-2.053719,-1.987603,-1.929752,-0.644628,-0.72314,-2.68595,-1.756198,-1.731405
0.272727,0.090909,0.0,0.0,0.0,0.181818,0.090909,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.090909
-1.095588,0.845588,-0.860294,-0.470588,-1.720588,1.455882,0.970588,-1.316176,-0.448529,-2.286765,-1.911765,0.316176,-1.389706,-2.316176,-1.352941,-0.544118,-0.875,-2.316176,-1.463235,-1.985294
-2.555556,-2.203704,-1.925926,-2.703704,-1.759259,-2.333333,-2.481481,-3.425926,-2.074074,-2.537037,-3.12963,-1.611111,-2.425926,-3.166667,-3.222222,-2.037037,-2.037037,-4.611111,-2.425926,-2.759259
-1.631673,-1.229537,-1.373665,-1.75089,-1.620996,-1.206406,-1.688612,-1.758007,-1.259786,-2.133452,-2.144128,-1.519573,-1.925267,-2.295374,-1.613879,-0.807829,-1.007117,-2.745552,-1.642349,-1.688612
-0.513043,-2.321739,-2.052174,-2.730435,-2.026087,-2.078261,-2.904348,-2.269565,-2.869565,-1.513043,-1.686957,-2.0,-0.930435,-2.217391,-2.321739,-0.721739,-1.052174,-3.530435,-2.469565,-1.13913
-1.488372,-2.457364,-1.457364,-2.015504,-3.356589,-1.790698,-2.108527,-2.55814,-2.170543,-1.286822,-2.108527,-1.550388,-1.899225,-2.100775,-2.20155,-1.193798,-0.589147,-3.310078,-2.162791,-0.860465
0.285714,-1.071429,-1.071429,-1.357143,-1.214286,-1.0,-1.214286,-1.285714,-1.928571,-0.357143,-0.571429,-1.071429,-0.214286,-1.642857,-1.642857,0.142857,0.214286,-2.5,-1.785714,0.071429
-0.846939,-1.897959,-1.602041,-0.795918,-2.632653,-1.306122,-0.785714,-2.061224,-1.806122,-1.642857,-2.142857,-1.193878,-1.112245,-2.244898,-2.693878,-0.94898,-1.255102,-3.979592,-2.55102,-1.77551
-1.120482,-1.804217,-1.460843,-1.813253,-1.427711,-1.903614,-2.01506,-2.084337,-1.144578,-1.391566,-1.822289,-1.593373,-1.25,-1.909639,-2.509036,-1.126506,-1.11747,-2.951807,-1.894578,-1.135542
-0.63125,-1.225,-0.76875,-1.05625,-0.78125,-0.94375,-0.7125,-1.7125,-0.15,-0.70625,-1.2375,-0.6125,-0.375,-1.06875,-1.35625,-0.625,-0.49375,-1.84375,-0.65,-0.44375
-0.890909,-2.627273,-1.945455,-3.054545,-2.636364,-2.236364,-3.254545,-1.590909,-2.372727,-2.2,-2.518182,-3.109091,-2.572727,-1.845455,-2.372727,-0.936364,-0.681818,-3.309091,-2.718182,-1.936364
-0.424528,-0.95283,-1.264151,-1.622642,-2.198113,-0.707547,-0.811321,-1.801887,-1.537736,-0.698113,-0.537736,-0.679245,-0.424528,-1.09434,-1.830189,-0.471698,-0.235849,-2.04717,-1.037736,-0.509434
-0.691824,-1.245283,-0.786164,-0.955975,-0.955975,-0.90566,-0.540881,-1.704403,0.044025,-0.735849,-1.352201,-0.559748,-0.408805,-1.018868,-1.459119,-0.647799,-0.440252,-1.91195,-0.761006,-0.553459
-0.820847,-0.814332,-0.723127,-1.537459,-1.947883,1.752443,-0.602606,-1.667752,-0.387622,-1.312704,-0.977199,-0.638436,-0.758958,-1.390879,1.469055,-0.198697,-0.716612,-2.114007,-0.856678,-1.055375
-1.56621,-1.86758,-1.315068,-2.388128,-2.570776,-1.69863,-2.173516,-2.52968,-1.639269,-1.894977,-1.986301,-1.726027,-1.461187,-1.789954,-3.041096,-1.356164,-1.383562,-2.579909,-1.159817,-1.73516
-0.203435,0.4214,-0.272127,0.431968,-2.856011,0.250991,0.914135,-0.84148,-0.573316,-1.387054,-1.346103,0.742404,-0.741083,-1.981506,-0.931308,-0.104359,-0.488771,-2.537649,-1.622193,-1.187583
-0.69084,-0.709924,-0.751908,-1.435115,-1.980916,1.732824,-0.366412,-1.729008,-0.419847,-1.179389,-0.931298,-0.561069,-0.580153,-1.145038,0.618321,-0.362595,-0.637405,-1.919847,-0.89313,-0.98855
-0.05814,-0.813953,-0.802326,-1.011628,-1.383721,-0.30814,-0.662791,-1.767442,-1.081395,-0.540698,-0.715116,-0.866279,-0.540698,-1.302326,-1.732558,-0.343023,-0.372093,-2.366279,-0.953488,-0.77907
-1.527132,-2.534884,-1.542636,-2.015504,-3.403101,-1.891473,-2.015504,-2.697674,-2.162791,-1.294574,-2.116279,-1.457364,-1.937984,-2.124031,-2.178295,-1.24031,-0.651163,-3.325581,-2.139535,-0.875969
